link,generation ,engine,start_of_production,powertrain_architecture,body_type,seats,doors,fuel_type,acceleration_0-100km/h,acceleration_0-62mph,maximum_speed,weight-to-power_ratio,weight-to-torque_ratio,power,power_per_litre,torque,engine_layout,engine_displacement,number_of_cylinders,engine_configuration,cylinder_bore,piston_stroke,number_of_valves_per_cylinder,fuel_injection_system,engine_aspiration,kerb_weight,max_weight,max_load,fuel_tank_capacity,length,width,height,wheelbase,minimum_turning_diameter,drivetrain_architecture,drive_wheel,number_of_gears_and_type_of_gearbox,front_suspension,rear_suspension,front_brakes,rear_brakes,assisting_systems,steering_type,power_steering,tires_size,wheel_rims_size,fuel_consumption_urban,fuel_consumption_extra_urban,fuel_consumption_combined,co2_emissions,emission_standard,engine_code,compression_ratio,engine_oil_capacity,front_track,rear_track,drag_coefficient,acceleration_0-60mph,end_of_production,coolant
https://www.auto-data.net/en/porsche-911-targa-997-targa-4-3.6-325hp-tiptronic-s-36754,911 Targa (997),Targa 4 3.6 (325 Hp) Tiptronic S ,2006,Internal Combustion engine ,Targa ,4 ,2,Petrol (Gasoline) ,5.8,5.8,275.0,"4.8 kg/Hp, 209.7 Hp/tonne ","4.2 kg/Nm, 238.7 Nm/tonne ",325 Hp @ 6800 rpm. ,90.4,370 Nm @ 4250 rpm.,"Rear, Longitudinal ",3596.0,6.0,Boxer ,,,4.0,Multi-point indirect injection ,Naturally aspirated engine ,1550,1945.0,395,67.0,4427.0,1852,1310,2350.0,10.9,,All wheel drive (4x4) ,"5 gears, automatic transmission Tiptronic S ",Independent type McPherson ,Independent multi-link suspension ,Ventilated discs ,Ventilated discs ,ABS (Anti-lock braking system) ,Steering rack and pinion ,Hydraulic Steering ,235/40 ZR18; 295/35 ZR18 ,8J x 18; 11J x 18 ,17.4,8.6,11.6,280.0,,M96.05 ,11.3,8.3,,,0.3,5.5,2008.0,31 l
https://www.auto-data.net/en/porsche-911-targa-997-targa-4-3.6-325hp-36753,911 Targa (997),Targa 4 3.6 (325 Hp) ,2006,Internal Combustion engine ,Targa ,4 ,2,Petrol (Gasoline) ,5.3,5.3,280.0,"4.6 kg/Hp, 215.2 Hp/tonne ","4.1 kg/Nm, 245 Nm/tonne ",325 Hp @ 6800 rpm. ,90.4,370 Nm @ 4250 rpm.,"Rear, Longitudinal ",3596.0,6.0,Boxer ,,,4.0,Multi-point indirect injection ,Naturally aspirated engine ,1510,1900.0,390,67.0,4427.0,1852,1310,2350.0,10.9,,All wheel drive (4x4) ,"6 gears, manual transmission ",Independent type McPherson ,Independent multi-link suspension ,Ventilated discs ,Ventilated discs ,ABS (Anti-lock braking system) ,Steering rack and pinion ,Hydraulic Steering ,235/40 ZR18; 295/35 ZR18 ,8J x 18; 11J x 18 ,16.6,8.4,11.3,272.0,,M96.05 ,11.3,8.3,,,0.3,5.0,2008.0,31 l
https://www.auto-data.net/en/porsche-911-cabriolet-997-turbo-3.6-480hp-tiptronic-s-29605,911 Cabriolet (997),Turbo 3.6 (480 Hp) Tiptronic S ,2007,Internal Combustion engine ,Cabriolet ,4 ,2,Petrol (Gasoline) ,3.8,3.8,310.0,"3.4 kg/Hp, 290 Hp/tonne ","2.7 kg/Nm, 374.6 Nm/tonne ",480 Hp @ 6000 rpm. ,133.3,620 Nm @ 1950 rpm.,"Rear, Longitudinal ",3600.0,6.0,Boxer ,100.0,76.4,4.0,Multi-point indirect injection ,"Turbocharger, Intercooler ",1655,2000.0,345,64.0,4427.0,1808,1310,2350.0,10.9,The Internal combustion engine (ICE) drives the rear wheels of the vehicle. ,Rear wheel drive ,"5 gears, automatic transmission Tiptronic S ","Independent, type McPherson with coil spring and anti-roll bar ",Independent multi-link suspension ,"Ventilated discs, 350 mm ","Ventilated discs, 350 mm ",ABS (Anti-lock braking system) ,Steering rack and pinion ,Hydraulic Steering ,235/35 ZR19; 305/30 ZR19 ,8.5J x 19; 11J x 19 ,20.2,9.6,13.7,,Euro 4 ,M97.70 ,9.0,8.0,,,0.31,3.6,2008.0,25 l
https://www.auto-data.net/en/porsche-911-cabriolet-997-turbo-3.6-480hp-6589,911 Cabriolet (997),Turbo 3.6 (480 Hp) ,2007,Internal Combustion engine ,Cabriolet ,4 ,2,Petrol (Gasoline) ,4,4,310.0,"3.4 kg/Hp, 290 Hp/tonne ","2.7 kg/Nm, 374.6 Nm/tonne ",480 Hp @ 6000 rpm. ,133.3,620 Nm @ 1950-5000 rpm.,"Rear, Longitudinal ",3600.0,6.0,Boxer ,100.0,76.4,4.0,Multi-point indirect injection ,"Turbocharger, Intercooler ",1655,2000.0,345,64.0,4427.0,1808,1310,2350.0,10.9,,All wheel drive (4x4) ,"6 gears, manual transmission ","Independent, type McPherson with coil spring and anti-roll bar ",Independent multi-link suspension ,"Ventilated discs, 350 mm ","Ventilated discs, 350 mm ",ABS (Anti-lock braking system) ,Steering rack and pinion ,Hydraulic Steering ,235/35 ZR19; 305/30 ZR19 ,8.5J x 19; 11J x 19 ,19.2,9.5,12.9,,Euro 4 ,M97.70 ,9.0,8.0,,,0.31,3.8,2008.0,25 l
https://www.auto-data.net/en/porsche-911-cabriolet-997-carrera-s-3.8-355hp-tiptronic-s-28568,911 Cabriolet (997),Carrera S 3.8 (355 Hp) Tiptronic S ,2006,Internal Combustion engine ,Cabriolet ,4 ,2,Petrol (Gasoline) ,5.4,5.4,285.0,"4.4 kg/Hp, 229.8 Hp/tonne ","3.9 kg/Nm, 258.9 Nm/tonne ",355 Hp @ 6600 rpm. ,92.8,400 Nm @ 4600 rpm.,"Rear, Longitudinal ",3824.0,6.0,Boxer ,,,4.0,Multi-point indirect injection ,Naturally aspirated engine ,1545,1930.0,385,64.0,4427.0,1808,1300,2350.0,10.9,The Internal combustion engine (ICE) drives the rear wheels of the vehicle. ,Rear wheel drive ,"5 gears, automatic transmission Tiptronic S ","Independent, type McPherson with coil spring and anti-roll bar ",Independent multi-link suspension ,Ventilated discs ,Ventilated discs ,ABS (Anti-lock braking system) ,Steering rack and pinion ,Hydraulic Steering ,235/35 ZR19; 295/30 ZR19 ,8J x 19; 11J x 19 ,17.9,8.4,11.7,283.0,Euro 4 ,M97.01 ,11.8,8.5,,,0.29,5.1,2008.0,31 l
https://www.auto-data.net/en/porsche-911-cabriolet-997-carrera-s-3.8-355hp-6588,911 Cabriolet (997),Carrera S 3.8 (355 Hp) ,2006,Internal Combustion engine ,Cabriolet ,4 ,2,Petrol (Gasoline) ,4.9,4.9,293.0,"4.2 kg/Hp, 235.9 Hp/tonne ","3.8 kg/Nm, 265.8 Nm/tonne ",355 Hp @ 6600 rpm. ,92.8,400 Nm @ 4600 rpm.,"Rear, Longitudinal ",3824.0,6.0,Boxer ,,,4.0,Multi-point indirect injection ,Naturally aspirated engine ,1505,1885.0,380,64.0,4427.0,1808,1300,2350.0,10.9,The Internal combustion engine (ICE) drives the rear wheels of the vehicle. ,Rear wheel drive ,"6 gears, manual transmission ","Independent, type McPherson with coil spring and anti-roll bar ",Independent multi-link suspension ,Ventilated discs ,Ventilated discs ,ABS (Anti-lock braking system) ,Steering rack and pinion ,Hydraulic Steering ,235/35 ZR19; 295/30 ZR19 ,8J x 19; 11J x 19 ,17.3,8.4,11.6,280.0,Euro 4 ,M97.01 ,11.8,8.5,,,0.29,4.7,2008.0,31 l
https://www.auto-data.net/en/porsche-911-cabriolet-997-carrera-4s-3.8-355hp-tiptronic-s-36748,911 Cabriolet (997),Carrera 4S 3.8 (355 Hp) Tiptronic S ,2005,Internal Combustion engine ,Cabriolet ,4 ,2,Petrol (Gasoline) ,5.4,5.4,280.0,"4.5 kg/Hp, 221.9 Hp/tonne ","4 kg/Nm, 250 Nm/tonne ",355 Hp @ 6600 rpm. ,92.8,400 Nm @ 4600 rpm.,"Rear, Longitudinal ",3824.0,6.0,Boxer ,,,,Multi-point indirect injection ,Naturally aspirated engine ,1600,1975.0,375,67.0,4427.0,1852,1300,2350.0,10.9,,All wheel drive (4x4) ,"5 gears, automatic transmission Tiptronic S ",Independent type McPherson ,Independent multi-link suspension ,Ventilated discs ,Ventilated discs ,ABS (Anti-lock braking system) ,Steering rack and pinion ,Hydraulic Steering ,235/35 ZR19; 305/30 ZR19 ,8J x 19; 11J x 19 ,18.0,8.6,11.9,286.0,,M97.01 ,11.8,8.5,,,0.29,5.1,2008.0,31 l
https://www.auto-data.net/en/porsche-911-cabriolet-997-carrera-4s-3.8-355hp-36747,911 Cabriolet (997),Carrera 4S 3.8 (355 Hp) ,2005,Internal Combustion engine ,Cabriolet ,4 ,2,Petrol (Gasoline) ,4.9,4.9,288.0,"4.4 kg/Hp, 227.6 Hp/tonne ","3.9 kg/Nm, 256.4 Nm/tonne ",355 Hp @ 6600 rpm. ,92.8,400 Nm @ 4600 rpm.,"Rear, Longitudinal ",3824.0,6.0,Boxer ,,,,Multi-point indirect injection ,Naturally aspirated engine ,1560,1930.0,370,67.0,4427.0,1852,1300,2350.0,10.9,,All wheel drive (4x4) ,"6 gears, manual transmission ",Independent type McPherson ,Independent multi-link suspension ,Ventilated discs ,Ventilated discs ,ABS (Anti-lock braking system) ,Steering rack and pinion ,Hydraulic Steering ,235/35 ZR19; 305/30 ZR19 ,8J x 19; 11J x 19 ,17.5,8.5,11.8,285.0,,M97.01 ,11.8,8.5,,,0.29,4.7,2008.0,31 l
https://www.auto-data.net/en/porsche-911-cabriolet-997-carrera-4-3.6-325hp-awd-tiptronic-s-36746,911 Cabriolet (997),Carrera 4 3.6 (325 Hp) AWD Tiptronic S ,2005,Internal Combustion engine ,Cabriolet ,4 ,2,Petrol (Gasoline) ,5.8,5.8,275.0,"4.8 kg/Hp, 206.3 Hp/tonne ","4.3 kg/Nm, 234.9 Nm/tonne ",325 Hp @ 6800 rpm. ,90.4,370 Nm @ 4250 rpm.,"Rear, Longitudinal ",3596.0,6.0,Boxer ,,,,Multi-point indirect injection ,Naturally aspirated engine ,1575,1965.0,390,67.0,4427.0,1852,1310,2350.0,10.9,,All wheel drive (4x4) ,"5 gears, automatic transmission Tiptronic S ",Independent type McPherson ,Independent multi-link suspension ,Ventilated discs ,Ventilated discs ,ABS (Anti-lock braking system) ,Steering rack and pinion ,Hydraulic Steering ,235/40 ZR18; 295/35 ZR18 ,8J x 18; 11J x 18 ,17.4,8.6,11.6,280.0,,M96.05 ,11.3,8.3,,,0.3,5.5,2008.0,31 l
https://www.auto-data.net/en/porsche-911-cabriolet-997-carrera-4-3.6-325hp-36745,911 Cabriolet (997),Carrera 4 3.6 (325 Hp) ,2005,Internal Combustion engine ,Cabriolet ,4 ,2,Petrol (Gasoline) ,5.3,5.3,280.0,"4.7 kg/Hp, 211.7 Hp/tonne ","4.1 kg/Nm, 241 Nm/tonne ",325 Hp @ 6800 rpm. ,90.4,370 Nm @ 4250 rpm.,"Rear, Longitudinal ",3596.0,6.0,Boxer ,,,,Multi-point indirect injection ,Naturally aspirated engine ,1535,1920.0,385,67.0,4427.0,1852,1310,2350.0,10.9,,All wheel drive (4x4) ,"6 gears, manual transmission ",Independent type McPherson ,Independent multi-link suspension ,Ventilated discs ,Ventilated discs ,ABS (Anti-lock braking system) ,Steering rack and pinion ,Hydraulic Steering ,235/40 ZR18; 295/35 ZR18 ,8J x 18; 11J x 18 ,16.6,8.4,11.3,272.0,,M96.05 ,11.3,8.3,,,0.3,5.0,2008.0,31 l
https://www.auto-data.net/en/porsche-911-cabriolet-997-carrera-3.6-325hp-tiptronic-s-29661,911 Cabriolet (997),Carrera 3.6 (325 Hp) Tiptronic S ,2006,Internal Combustion engine ,Cabriolet ,4 ,2,Petrol (Gasoline) ,5.7,5.7,280.0,"4.7 kg/Hp, 213.8 Hp/tonne ","4.1 kg/Nm, 243.4 Nm/tonne ",325 Hp @ 6800 rpm. ,90.4,370 Nm @ 4250 rpm.,"Rear, Longitudinal ",3596.0,6.0,Boxer ,96.0,82.8,4.0,Multi-point indirect injection ,Naturally aspirated engine ,1520,1920.0,400,64.0,4427.0,1808,1310,2350.0,10.9,The Internal combustion engine (ICE) drives the rear wheels of the vehicle. ,Rear wheel drive ,"5 gears, automatic transmission Tiptronic S ","Independent, type McPherson with coil spring and anti-roll bar ",Independent multi-link suspension ,Ventilated discs ,Ventilated discs ,ABS (Anti-lock braking system) ,Steering rack and pinion ,Hydraulic Steering ,235/40 ZR18; 265/40 ZR18 ,8J x 18; 10J x 18 ,17.0,8.1,11.4,275.0,Euro 4 ,M96.05 ,11.3,8.3,,,0.29,5.4,2008.0,31 l
https://www.auto-data.net/en/porsche-911-cabriolet-997-carrera-3.6-325hp-6587,911 Cabriolet (997),Carrera 3.6 (325 Hp) ,2006,Internal Combustion engine ,Cabriolet ,4 ,2,Petrol (Gasoline) ,5.2,5.2,285.0,"4.6 kg/Hp, 219.6 Hp/tonne ","4 kg/Nm, 250 Nm/tonne ",325 Hp @ 6800 rpm. ,90.4,370 Nm @ 4250 rpm.,"Rear, Longitudinal ",3596.0,6.0,Boxer ,96.0,82.8,4.0,Multi-point indirect injection ,Naturally aspirated engine ,1480,1875.0,395,64.0,4427.0,1808,1310,2350.0,,The Internal combustion engine (ICE) drives the rear wheels of the vehicle. ,Rear wheel drive ,"6 gears, manual transmission ","Independent, type McPherson with coil spring and anti-roll bar ",Independent multi-link suspension ,Ventilated discs ,Ventilated discs ,ABS (Anti-lock braking system) ,Steering rack and pinion ,Hydraulic Steering ,235/40 ZR18; 265/40 ZR18 ,8J x 18; 10J x 18 ,16.4,8.1,11.4,,Euro 4 ,M96.05 ,11.3,8.3,,,0.29,4.9,2008.0,31 l
https://www.auto-data.net/en/porsche-911-997-turbo-3.6-480hp-tiptronic-s-28569,911 (997),Turbo 3.6 (480 Hp) Tiptronic S ,2006,Internal Combustion engine ,Coupe ,4 ,2,Petrol (Gasoline) ,3.7,3.7,310.0,"3.4 kg/Hp, 296.3 Hp/tonne ","2.6 kg/Nm, 382.7 Nm/tonne ",480 Hp @ 6000 rpm. ,133.3,620 Nm @ 1950 rpm.,"Rear, Longitudinal ",3600.0,6.0,Boxer ,100.0,76.4,4.0,Multi-point indirect injection ,"Turbocharger, Intercooler ",1620,1680.0,60,67.0,4450.0,1852,1300,2350.0,10.9,,All wheel drive (4x4) ,"5 gears, automatic transmission Tiptronic S ",Independent type McPherson ,Independent multi-link suspension ,Ventilated discs ,Ventilated discs ,ABS (Anti-lock braking system) ,Steering rack and pinion ,Hydraulic Steering ,235/35 ZR19; 305/30 ZR19 ,8.5J x 19; 11J x 19 ,19.8,9.6,13.6,326.0,Euro 4 ,M97.70 ,9.0,8.0,,,0.31,3.5,2009.0,25 l
https://www.auto-data.net/en/porsche-911-997-turbo-3.6-480hp-6590,911 (997),Turbo 3.6 (480 Hp) ,2006,Internal Combustion engine ,Coupe ,4 ,2,Petrol (Gasoline) ,3.9,3.9,310.0,"3.3 kg/Hp, 302.8 Hp/tonne ","2.6 kg/Nm, 391.2 Nm/tonne ",480 Hp @ 6000 rpm. ,133.3,620 Nm @ 1950 rpm.,"Rear, Longitudinal ",3600.0,6.0,Boxer ,100.0,76.4,4.0,Multi-point indirect injection ,"Turbocharger, Intercooler ",1585,1950.0,365,67.0,4450.0,1852,1300,2350.0,10.9,,All wheel drive (4x4) ,"6 gears, manual transmission ",Independent type McPherson ,Independent multi-link suspension ,Ventilated discs ,Ventilated discs ,ABS (Anti-lock braking system) ,Steering rack and pinion ,Hydraulic Steering ,235/35 ZR19; 305/30 ZR19 ,8.5J x 19; 11J x 19 ,18.8,9.5,12.8,307.0,Euro 4 ,M97.70 ,9.0,8.0,,,0.31,3.7,2009.0,25 l
https://www.auto-data.net/en/porsche-911-997-gt3-rs-3.6-415hp-36752,911 (997),GT3 RS 3.6 (415 Hp) ,2006,Internal Combustion engine ,Coupe ,2-4 ,2,Petrol (Gasoline) ,4.2,4.2,310.0,"3.3 kg/Hp, 301.8 Hp/tonne ","3.4 kg/Nm, 294.5 Nm/tonne ",415 Hp @ 7600 rpm. ,115.3,405 Nm @ 5500 rpm.,"Rear, Longitudinal ",3600.0,6.0,Boxer ,100.0,76.4,4.0,Multi-point indirect injection ,Naturally aspirated engine ,1375,1680.0,305,90.0,4460.0,1852,1280,2360.0,10.9,The Internal combustion engine (ICE) drives the rear wheels of the vehicle. ,Rear wheel drive ,"6 gears, manual transmission ",Independent type McPherson ,Independent multi-link suspension ,Ventilated discs ,Ventilated discs ,ABS (Anti-lock braking system) ,Steering rack and pinion ,Hydraulic Steering ,235/35 R19ZR; 305/30 ZR19 ,8.5J x 19; 12J x 19 ,19.8,8.9,12.8,307.0,Euro 4 ,M97.76 ,12.0,9.0,,,0.3,4.0,2009.0,28 l
https://www.auto-data.net/en/porsche-911-997-gt3-3.6-415hp-6585,911 (997),GT3 3.6 (415 Hp) ,2006,Internal Combustion engine ,Coupe ,2-4 ,2,Petrol (Gasoline) ,4.3,4.3,310.0,"3.4 kg/Hp, 297.5 Hp/tonne ","3.4 kg/Nm, 290.3 Nm/tonne ",415 Hp @ 7600 rpm. ,115.3,405 Nm @ 5500 rpm.,"Rear, Longitudinal ",3600.0,6.0,Boxer ,100.0,76.4,4.0,Multi-point indirect injection ,Naturally aspirated engine ,1395,1680.0,285,90.0,4445.0,1808,1280,2355.0,10.9,The Internal combustion engine (ICE) drives the rear wheels of the vehicle. ,Rear wheel drive ,"6 gears, manual transmission ",Independent type McPherson ,Independent multi-link suspension ,Ventilated discs ,Ventilated discs ,ABS (Anti-lock braking system) ,Steering rack and pinion ,Hydraulic Steering ,235/35 R19ZR; 305/30 ZR19 ,8.5J x 19; 12J x 19 ,19.8,8.9,12.8,307.0,Euro 4 ,M97.76 ,12.0,9.0,,,0.29,4.1,2009.0,28 l
https://www.auto-data.net/en/porsche-911-997-gt2-3.6-530hp-6584,911 (997),GT2 3.6 (530 Hp) ,2007,Internal Combustion engine ,Coupe ,2 ,2,Petrol (Gasoline) ,3.7,3.7,329.0,"2.7 kg/Hp, 368.1 Hp/tonne ","2.1 kg/Nm, 472.2 Nm/tonne ",530 Hp @ 6500 rpm. ,147.2,680 Nm @ 2200-4500 rpm.,"Rear, Longitudinal ",3600.0,6.0,Boxer ,100.0,76.4,4.0,Multi-point indirect injection ,"Turbocharger, Intercooler ",1440,1750.0,310,90.0,4469.0,1852,1285,2350.0,10.9,The Internal combustion engine (ICE) drives the rear wheels of the vehicle. ,Rear wheel drive ,"6 gears, manual transmission ",Independent type McPherson ,Independent multi-link suspension ,Ventilated discs ,Ventilated discs ,ABS (Anti-lock braking system) ,Steering rack and pinion ,Hydraulic Steering ,235/35 R19ZR; 295/30 R19ZR ,8.5J x 19; 12J x 19 ,18.8,8.9,12.5,298.0,Euro 4 ,M97.70S ,9.0,8.0,,,0.32,3.5,2009.0,28.2 l
https://www.auto-data.net/en/porsche-911-997-carrera-s-3.8-355hp-tiptronic-s-6582,911 (997),Carrera S 3.8 (355 Hp) Tiptronic S ,2004,Internal Combustion engine ,Coupe ,4 ,2,Petrol (Gasoline) ,5.3,5.3,285.0,"4.1 kg/Hp, 243.2 Hp/tonne ","3.7 kg/Nm, 274 Nm/tonne ",355 Hp @ 6600 rpm. ,92.8,400 Nm @ 4600 rpm.,"Rear, Longitudinal ",3824.0,6.0,Boxer ,,,4.0,Multi-point indirect injection ,Naturally aspirated engine ,1460,1865.0,405,64.0,4427.0,1808,1300,2350.0,10.9,The Internal combustion engine (ICE) drives the rear wheels of the vehicle. ,Rear wheel drive ,"5 gears, automatic transmission Tiptronic S ",Independent type McPherson ,Independent multi-link suspension ,Ventilated discs ,Ventilated discs ,ABS (Anti-lock braking system) ,Steering rack and pinion ,Hydraulic Steering ,235/35 R19ZR; 295/30 R19ZR ,8J x 19; 11J x 19 ,17.9,8.4,11.7,283.0,Euro 4 ,M97.01 ,,8.5,1465,1500,0.29,5.0,2008.0,31 l
https://www.auto-data.net/en/porsche-911-997-carrera-s-3.8-355hp-6581,911 (997),Carrera S 3.8 (355 Hp) ,2004,Internal Combustion engine ,Coupe ,4 ,2,Petrol (Gasoline) ,4.8,4.8,293.0,"4 kg/Hp, 250 Hp/tonne ","3.6 kg/Nm, 281.7 Nm/tonne ",355 Hp @ 6600 rpm. ,92.8,400 Nm @ 4600 rpm.,"Rear, Longitudinal ",3824.0,6.0,Boxer ,,,4.0,Multi-point indirect injection ,Naturally aspirated engine ,1420,1820.0,400,64.0,4427.0,1808,1300,2350.0,10.9,The Internal combustion engine (ICE) drives the rear wheels of the vehicle. ,Rear wheel drive ,"6 gears, manual transmission ",Independent type McPherson ,Independent multi-link suspension ,Ventilated discs ,Ventilated discs ,ABS (Anti-lock braking system) ,Steering rack and pinion ,Hydraulic Steering ,235/35 R19ZR; 295/30 R19ZR ,8J x 19; 11J x 19 ,17.1,8.4,11.5,277.0,Euro 4 ,M97.01 ,,8.5,1465,1500,0.29,4.6,2008.0,31 l
https://www.auto-data.net/en/porsche-911-997-carrera-4s-3.8-355hp-tiptronic-s-6578,911 (997),Carrera 4S 3.8 (355 Hp) Tiptronic S ,2005,Internal Combustion engine ,Coupe ,4 ,2,Petrol (Gasoline) ,5.3,5.3,280.0,"4.3 kg/Hp, 234.3 Hp/tonne ","3.8 kg/Nm, 264 Nm/tonne ",355 Hp @ 6600 rpm. ,92.8,400 Nm @ 4600 rpm.,"Rear, Longitudinal ",3824.0,6.0,Boxer ,,,4.0,Multi-point indirect injection ,Naturally aspirated engine ,1515,1900.0,385,67.0,4427.0,1852,1300,2350.0,10.9,,All wheel drive (4x4) ,"5 gears, automatic transmission Tiptronic S ",Independent type McPherson ,Independent multi-link suspension ,Ventilated discs ,Ventilated discs ,ABS (Anti-lock braking system) ,Steering rack and pinion ,Hydraulic Steering ,235/35 R19ZR; 295/30 R19ZR ,8J x 19; 11J x 19 ,18.0,8.6,11.9,286.0,Euro 4 ,M97.01 ,11.8,8.5,1465,1500,0.29,5.0,2008.0,31 l
https://www.auto-data.net/en/porsche-911-997-carrera-4s-3.8-355hp-6579,911 (997),Carrera 4S 3.8 (355 Hp) ,2005,Internal Combustion engine ,Coupe ,4 ,2,Petrol (Gasoline) ,4.8,4.8,288.0,"4.2 kg/Hp, 239.9 Hp/tonne ","3.7 kg/Nm, 270.3 Nm/tonne ",355 Hp @ 6600 rpm. ,92.8,400 Nm @ 4600 rpm.,"Rear, Longitudinal ",3824.0,6.0,Boxer ,,,4.0,Multi-point indirect injection ,Naturally aspirated engine ,1480,1885.0,405,67.0,4427.0,1852,1300,2350.0,10.9,,All wheel drive (4x4) ,"6 gears, manual transmission ",Independent type McPherson ,Independent multi-link suspension ,Ventilated discs ,Ventilated discs ,ABS (Anti-lock braking system) ,Steering rack and pinion ,Hydraulic Steering ,235/35 R19ZR; 295/30 R19ZR ,8J x 19; 11J x 19 ,17.5,8.5,11.8,285.0,Euro 4 ,M97.01 ,11.8,8.5,1465,1500,0.29,4.6,2008.0,31 l
https://www.auto-data.net/en/porsche-911-997-carrera-4-3.6-325hp-tiptronic-s-6574,911 (997),Carrera 4 3.6 (325 Hp) Tiptronic S ,2005,Internal Combustion engine ,Coupe ,4 ,2,Petrol (Gasoline) ,5.6,5.6,275.0,"4.6 kg/Hp, 218.1 Hp/tonne ","4 kg/Nm, 248.3 Nm/tonne ",325 Hp @ 6800 rpm. ,90.4,370 Nm @ 4250 rpm.,"Rear, Longitudinal ",3596.0,6.0,Boxer ,96.0,82.8,4.0,Multi-point indirect injection ,Naturally aspirated engine ,1490,1910.0,420,67.0,4427.0,1852,1310,2350.0,10.9,,All wheel drive (4x4) ,"5 gears, automatic transmission Tiptronic S ",Independent type McPherson ,Independent multi-link suspension ,Ventilated discs ,Ventilated discs ,ABS (Anti-lock braking system) ,Steering rack and pinion ,Hydraulic Steering ,235/40 R18ZR; 265/40 R18ZR ,8J x 18; 11J x 18 ,17.4,8.6,11.6,280.0,Euro 4 ,M96.05 ,11.3,8.3,1465,1500,0.3,5.3,2008.0,31 l
https://www.auto-data.net/en/porsche-911-997-carrera-4-3.6-325hp-6573,911 (997),Carrera 4 3.6 (325 Hp) ,2005,Internal Combustion engine ,Coupe ,4 ,2,Petrol (Gasoline) ,5.1,5.1,280.0,"4.5 kg/Hp, 224.1 Hp/tonne ","3.9 kg/Nm, 255.2 Nm/tonne ",325 Hp @ 6800 rpm. ,90.4,370 Nm @ 4250 rpm.,"Rear, Longitudinal ",3596.0,6.0,Boxer ,96.0,82.8,4.0,Multi-point indirect injection ,Naturally aspirated engine ,1450,1865.0,415,67.0,4427.0,1852,1310,2350.0,10.9,,All wheel drive (4x4) ,"6 gears, manual transmission ",Independent type McPherson ,Independent multi-link suspension ,Ventilated discs ,Ventilated discs ,ABS (Anti-lock braking system) ,Steering rack and pinion ,Hydraulic Steering ,235/40 R18ZR; 265/40 R18ZR ,8J x 18; 11J x 18 ,16.6,8.4,11.3,,Euro 4 ,M96.05 ,11.3,8.3,1465,1500,0.29,4.8,2008.0,31 l
https://www.auto-data.net/en/porsche-911-997-carrera-3.6-325hp-tiptronic-s-6570,911 (997),Carrera 3.6 (325 Hp) Tiptronic S ,2004,Internal Combustion engine ,Coupe ,4 ,2,Petrol (Gasoline) ,5.5,5.5,280.0,"4.6 kg/Hp, 215.2 Hp/tonne ","4.1 kg/Nm, 245 Nm/tonne ",325 Hp @ 6800 rpm. ,90.4,370 Nm @ 4250 rpm.,"Rear, Longitudinal ",3596.0,6.0,Boxer ,96.0,82.8,4.0,Multi-point indirect injection ,Naturally aspirated engine ,1510,1855.0,345,64.0,4427.0,1808,1310,2350.0,10.9,The Internal combustion engine (ICE) drives the rear wheels of the vehicle. ,Rear wheel drive ,"5 gears, automatic transmission Tiptronic S ",Independent type McPherson ,Independent multi-link suspension ,Ventilated discs ,Ventilated discs ,ABS (Anti-lock braking system) ,Steering rack and pinion ,Hydraulic Steering ,235/40 R18ZR; 265/40 R18ZR ,8J x 18; 10J x 18 ,16.5,8.1,11.2,270.0,Euro 4 ,M96.05 ,11.3,8.3,1465,1500,0.28,5.2,2008.0,31 l
https://www.auto-data.net/en/porsche-911-997-carrera-3.6-325hp-6568,911 (997),Carrera 3.6 (325 Hp) ,2004,Internal Combustion engine ,Coupe ,4 ,2,Petrol (Gasoline) ,5,5,285.0,"4.3 kg/Hp, 233 Hp/tonne ","3.8 kg/Nm, 265.2 Nm/tonne ",325 Hp @ 6800 rpm. ,90.4,370 Nm @ 4250 rpm.,"Rear, Longitudinal ",3596.0,6.0,Boxer ,96.0,82.8,4.0,Multi-point indirect injection ,Naturally aspirated engine ,1395,1810.0,415,64.0,4427.0,1808,1310,2350.0,10.9,The Internal combustion engine (ICE) drives the rear wheels of the vehicle. ,Rear wheel drive ,"6 gears, manual transmission ",Independent type McPherson ,Independent multi-link suspension ,Ventilated discs ,Ventilated discs ,ABS (Anti-lock braking system) ,Steering rack and pinion ,Hydraulic Steering ,235/40 R18ZR; 265/40 R18ZR ,8J x 18; 10J x 18 ,16.1,8.1,11,,Euro 4 ,M96.05 ,11.3,8.3,1465,1500,0.28,4.8,2008.0,31 l
